Country	County	Month	Source	State	Unit	Value	Variable	Year
South Sudan			WDI		%	95.2774403267013	Ratio of female to male labor force participation rate	2015
South Sudan			WDI		%	13.4362043494453	Real interest rate	2015
South Sudan			WDI			263016.0	Refugee population by country or territory of asylum	2015
South Sudan			WDI			778718.0	Refugee population by country or territory of origin	2015
South Sudan			WDI		% of total electricity output	0.606060606060606	Renewable electricity output	2015
South Sudan			WDI		% of total final energy consumption	39.074384321667104	Renewable energy consumption	2015
South Sudan			WDI		BoP, current US$	-179850949.107851	Reserves and related items	2015
South Sudan			WDI		lending rate minus treasury bill rate, %	10.7803938893243	Risk premium on lending	2015
South Sudan			WDI			9642116.0	Rural population	2015
South Sudan			WDI		% of total population	81.148	Rural population	2015
South Sudan			WDI		annual %	2.72184515043418	Rural population growth	2015
South Sudan			WDI		% gross	10.33815	School enrollment, preprimary	2015
South Sudan			WDI		% gross	10.0535	School enrollment, preprimary, female	2015
South Sudan			WDI		% gross	10.61509	School enrollment, preprimary, male	2015
South Sudan			WDI		% gross	66.58934	School enrollment, primary	2015
South Sudan			WDI		% net	32.11981	School enrollment, primary	2015
South Sudan			WDI		gross	0.70824	School enrollment, primary	2015
South Sudan			WDI		gross	0.68574	School enrollment, primary and secondary	2015
South Sudan			WDI		% gross	55.10308000000001	School enrollment, primary, female	2015
South Sudan			WDI		% net	27.73212	School enrollment, primary, female	2015
South Sudan			WDI		% gross	77.80334	School enrollment, primary, male	2015
South Sudan			WDI		% net	36.4035	School enrollment, primary, male	2015
South Sudan			WDI		% gross	9.88386	School enrollment, secondary	2015
South Sudan			WDI		% net	4.9231099999999985	School enrollment, secondary	2015
South Sudan			WDI		gross	0.53695	School enrollment, secondary	2015
South Sudan			WDI		% gross	6.8856899999999985	School enrollment, secondary, female	2015
South Sudan			WDI		% net	4.03494	School enrollment, secondary, female	2015
South Sudan			WDI		% gross	12.82376	School enrollment, secondary, male	2015
South Sudan			WDI		% net	5.79403	School enrollment, secondary, male	2015
South Sudan			WDI		% of total secondary	40.19496	School enrollment, secondary, private	2015
South Sudan			WDI			5.1	Scientific and technical journal articles	2015
South Sudan			WDI		years	6.0	Secondary education, duration	2015
South Sudan			WDI			164135.0	Secondary education, general pupils	2015
South Sudan			WDI		% female	34.49112	Secondary education, general pupils	2015
South Sudan			WDI			164135.0	Secondary education, pupils	2015
South Sudan			WDI		% female	34.49112	Secondary education, pupils	2015
South Sudan			WDI			5974.0	Secondary education, teachers	2015
South Sudan			WDI		% female	12.70506	Secondary education, teachers	2015
South Sudan			WDI			759.0	Secondary education, teachers, female	2015
South Sudan			WDI		BoP, current US$	1468510000.0	Secondary income receipts	2015
South Sudan			WDI		BoP, current US$	339770000.0	Secondary income, other sectors, payments	2015
South Sudan			WDI			0.0	Secure Internet servers	2015
South Sudan			WDI		per 1 million people	0.0	Secure Internet servers	2015
South Sudan			WDI		% of female employment	58.3740005493164	Self-employed, female	2015
South Sudan			WDI		% of male employment	52.5719985961914	Self-employed, male	2015
South Sudan			WDI		% of total employment	55.388999938964794	Self-employed, total	2015
South Sudan			WDI		BoP, current US$	96990000.0	Service exports	2015
South Sudan			WDI		BoP, current US$	805400000.0	Service imports	2015
South Sudan			WDI		male births per female births	1.04	Sex ratio at birth	2015
South Sudan			WDI		scale 0 - 100	30.0	Source data assessment of statistical capacity	2015
South Sudan			WDI		number	13.0	Start-up procedures to register a business	2015
South Sudan			WDI		number	13.0	Start-up procedures to register a business, female	2015
South Sudan			WDI		number	13.0	Start-up procedures to register a business, male	2015
South Sudan			WDI		Overall average	34.4444666666667	Statistical Capacity score	2015
South Sudan			WDI		0=weak to 12=strong	2.0	Strength of legal rights index	2015
South Sudan			WDI		per 100,000 population	3.7	Suicide mortality rate	2015
South Sudan			WDI		per 100,000 female population	2.6	Suicide mortality rate, female	2015
South Sudan			WDI		per 100,000 male population	4.7	Suicide mortality rate, male	2015
South Sudan			WDI		% of cohort	53.45525	Survival to age 65, female	2015
South Sudan			WDI		% of cohort	49.65036	Survival to age 65, male	2015
South Sudan			WDI		number	37.0	Tax payments	2015
South Sudan			WDI		BoP, current US$	114220000.0	Technical cooperation grants	2015
South Sudan			WDI		days	124.0	Time required to build a warehouse	2015
South Sudan			WDI		days	228.0	Time required to enforce a contract	2015
South Sudan			WDI		days	48.0	Time required to register property	2015
South Sudan			WDI		days	14.0	Time required to start a business	2015
South Sudan			WDI		days	14.0	Time required to start a business, female	2015
South Sudan			WDI		days	14.0	Time required to start a business, male	2015
South Sudan			WDI		hours	146.0	Time to export, border compliance	2015
South Sudan			WDI		hours	192.0	Time to export, documentary compliance	2015
South Sudan			WDI		hours	179.0	Time to import, border compliance	2015
South Sudan			WDI		hours	360.0	Time to import, documentary compliance	2015
South Sudan			WDI		hours	210.0	Time to prepare and pay taxes	2015
South Sudan			WDI		metric tons	37020.0	Total fisheries production	2015
South Sudan			WDI		% of GDP	15.5401242228158	Total natural resources rents	2015
South Sudan			WDI		includes gold, current US$	229880517.13121	Total reserves	2015
South Sudan			WDI			0.5231354004586489	Total reserves in months of imports	2015
South Sudan			WDI		current US$	229880517.13121	Total reserves minus gold	2015
South Sudan			WDI		% of commercial profits	29.0	Total tax rate	2015
South Sudan			WDI		% of GDP	49.9226474742719	Trade	2015
South Sudan			WDI		% of GDP	8.27359437543236	Trade in services	2015
South Sudan			WDI		% of commercial service exports	4.7683217580595	Transport services	2015
South Sudan			WDI		% of commercial service imports	66.2715614850089	Transport services	2015
South Sudan			WDI		% of service exports, BoP	4.74275698525621	Transport services	2015
South Sudan			WDI		% of service imports, BoP	63.588279115967204	Transport services	2015
South Sudan			WDI		% of commercial service exports	17.8086451746657	Travel services	2015
South Sudan			WDI		% of commercial service imports	3.47312982828453	Travel services	2015
South Sudan			WDI		% of service exports, BoP	17.713166305804698	Travel services	2015
South Sudan			WDI		% of service imports, BoP	3.33250558728582	Travel services	2015
South Sudan			WDI		%, all forms	56.0	Tuberculosis case detection rate	2015
South Sudan			WDI		% of new cases	80.0	Tuberculosis treatment success rate	2015
South Sudan			WDI		% of female labor force	13.0159997940063	Unemployment, female	2015
South Sudan			WDI		% of male labor force	11.008000373840304	Unemployment, male	2015
South Sudan			WDI		% of total labor force	11.9940004348755	Unemployment, total	2015
South Sudan			WDI		% of female labor force ages 15-24	16.715999603271502	Unemployment, youth female	2015
South Sudan			WDI		% of male labor force ages 15-24	19.8290004730225	Unemployment, youth male	2015
South Sudan			WDI		% of total labor force ages 15-24	18.2250003814697	Unemployment, youth total	2015
South Sudan			WDI			2240020.0	Urban population	2015
South Sudan			WDI		% of total	18.852	Urban population	2015
South Sudan			WDI		annual %	4.20598214394212	Urban population growth	2015
South Sudan			WDI		% of female employment	55.253999710083	Vulnerable employment, female	2015
South Sudan			WDI		% of male employment	44.210000991821296	Vulnerable employment, male	2015
South Sudan			WDI		% of total employment	49.5720005035401	Vulnerable employment, total	2015
South Sudan			WDI		% of female employment	41.6259994506836	Wage and salaried workers, female	2015
South Sudan			WDI		% of male employment	47.4280014038086	Wage and salaried workers, male	2015
South Sudan			WDI		% of total employment	44.61100006103521	Wage and salaried workers, total	2015
South Sudan			WDI		%	58.6	Women's share of population ages 15+ living with HIV	2015
South Sudan			FAO		index	0.07	Agriculture orientation index, DFA Commitment to Agriculture, Forestry and Fishing	2016
South Sudan			FAO		index	0.56	Agriculture orientation index, Gross Fixed Capital Formation (Agriculture, Forestry and Fishing)	2016
South Sudan			FAO		kg	1049599240.0925972	Amount excreted in manure (N content), All Animals	2016
South Sudan			FAO		kg	7862240.836003998	Amount excreted in manure (N content), Asses	2016
South Sudan			FAO		kg	621538698.574882	Amount excreted in manure (N content), Cattle	2016
South Sudan			FAO		kg	444517550.333076	Amount excreted in manure (N content), Cattle, dairy	2016
South Sudan			FAO		kg	177021148.241806	Amount excreted in manure (N content), Cattle, non-dairy	2016
South Sudan			FAO		kg	6290948.215186	Amount excreted in manure (N content), Chickens	2016
South Sudan			FAO		kg	3646605.487583	Amount excreted in manure (N content), Chickens, broilers	2016
South Sudan			FAO		kg	2644342.727603	Amount excreted in manure (N content), Chickens, layers	2016
South Sudan			FAO		kg	203552972.356249	Amount excreted in manure (N content), Goats	2016
South Sudan			FAO		kg	7862240.836003998	Amount excreted in manure (N content), Mules and Asses	2016
South Sudan			FAO		kg	6290948.215186	Amount excreted in manure (N content), Poultry Birds	2016
South Sudan			FAO		kg	210354380.110275	Amount excreted in manure (N content), Sheep	2016
South Sudan			FAO		kg	413907352.466524	Amount excreted in manure (N content), Sheep and Goats	2016
South Sudan			FAO		%	488.813241	Annual growth Local Currency, Gross Domestic Product	2016
South Sudan			FAO		%	264.018349	Annual growth Local Currency, Gross Fixed Capital Formation	2016
South Sudan			FAO		%	521.90757	Annual growth Local Currency, Value Added (Agriculture, Forestry and Fishing)	2016
South Sudan			FAO		%	511.086501	Annual growth Local Currency, Value Added (Total Manufacturing)	2016
South Sudan			FAO		%	-92.81	Annual growth US$, DFA Commitment to Agriculture, Forestry and Fishing	2016
South Sudan			FAO		%	-51.265618	Annual growth US$, Gross Domestic Product	2016
South Sudan			FAO		%	-52.654621	Annual growth US$, Gross Domestic Product per capita	2016
South Sudan			FAO		%	-69.871246	Annual growth US$, Gross Fixed Capital Formation	2016
South Sudan			FAO		%	-55.893554	Annual growth US$, Gross National Income	2016
South Sudan			FAO		%	-48.526496	Annual growth US$, Value Added (Agriculture, Forestry and Fishing)	2016
South Sudan			FAO		%	-49.422124	Annual growth US$, Value Added (Total Manufacturing)	2016
South Sudan			FAO		%	0.319062	Annual growth, Local Currency, 2010 prices, Gross Domestic Product	2016
South Sudan			FAO		%	-26.881435	Annual growth, Local Currency, 2010 prices, Gross Fixed Capital Formation	2016
South Sudan			FAO		%	5.957509	Annual growth, Local Currency, 2010 prices, Value Added (Agriculture, Forestry and Fishing)	2016
South Sudan			FAO		%	4.113869	Annual growth, Local Currency, 2010 prices, Value Added (Total Manufacturing)	2016
South Sudan			FAO		%	0.319062	Annual growth, US$, 2010 prices, Gross Domestic Product	2016
South Sudan			FAO		%	-2.54018	Annual growth, US$, 2010 prices, Gross Domestic Product per capita	2016
South Sudan			FAO		%	-26.881435	Annual growth, US$, 2010 prices, Gross Fixed Capital Formation	2016
South Sudan			FAO		%	5.957509	Annual growth, US$, 2010 prices, Value Added (Agriculture, Forestry and Fishing)	2016
South Sudan			FAO		%	4.113869	Annual growth, US$, 2010 prices, Value Added (Total Manufacturing)	2016
South Sudan			FAO		ha	818.0	Area harvested, Beans, dry	2016
South Sudan			FAO		ha	264.0	Area harvested, Beans, green	2016
South Sudan			FAO		ha	84661.0	Area harvested, Cassava	2016
South Sudan			FAO		ha	547997.0	Area harvested, Cereals (Rice Milled Eqv)	2016
South Sudan			FAO		ha	547997.0	Area harvested, Cereals,Total	2016
South Sudan			FAO		ha	4307.0	Area harvested, Chillies and peppers, dry	2016
South Sudan			FAO		ha	1938.0	Area harvested, Citrus Fruit,Total	2016
South Sudan			FAO		ha	547997.0	Area harvested, Coarse Grain, Total	2016
South Sudan			FAO		ha	84776.0	Area harvested, Fruit Primary	2016
South Sudan			FAO		ha	66000.0	Area harvested, Fruit, fresh nes	2016
South Sudan			FAO		ha	12998.0	Area harvested, Fruit, tropical fresh nes	2016
