Country	Variable	2012	2013	2014	2015	2016	2017
South Sudan	Reserves and related items (BoP, current US$)			-521306552.34632903	-179850949.107851	-165080666.53120902	
South Sudan	Residual, debt stock-flow reconciliation (current US$)						
South Sudan	Revenue, excluding grants (% of GDP)						
South Sudan	Revenue, excluding grants (current LCU)						
South Sudan	Risk of catastrophic expenditure for surgical care (% of people at risk)						
South Sudan	Risk of impoverishing expenditure for surgical care (% of people at risk)						
South Sudan	Risk premium on lending (lending rate minus treasury bill rate, %)	9.0253120760801	10.564122912785901	15.6594879669541	10.7803938893243	3.3660058174987	3.0869781113352994
South Sudan	Rural land area (sq. km)						
South Sudan	Rural land area where elevation is below 5 meters (% of total land area)						
South Sudan	Rural land area where elevation is below 5 meters (sq. km)						
South Sudan	Rural population	8847496.0	9119155.0	9383212.0	9642116.0	9895639.0	10142816.0
South Sudan	Rural population (% of total population)	81.783	81.585	81.374	81.148	80.908	80.654
South Sudan	Rural population growth (annual %)	3.2483157833661496	3.02426651526018	2.85449888208789	2.72184515043418	2.5953568429100202	2.46715166005596
South Sudan	Rural population living in areas where elevation is below 5 meters (% of total population)						
South Sudan	Rural poverty gap at national poverty lines (%)						
South Sudan	Rural poverty headcount ratio at national poverty lines (% of rural population)						
South Sudan	S&P Global Equity Indices (annual % change)						
South Sudan	School enrollment, preprimary (% gross)				10.33815		
South Sudan	School enrollment, preprimary, female (% gross)				10.0535		
South Sudan	School enrollment, preprimary, male (% gross)				10.615089999999999		
South Sudan	School enrollment, primary (% gross)				66.58934		
South Sudan	School enrollment, primary (% net)				32.11981		
South Sudan	School enrollment, primary (gross), gender parity index (GPI)				0.70824		
South Sudan	School enrollment, primary and secondary (gross), gender parity index (GPI)				0.68574		
South Sudan	School enrollment, primary, female (% gross)				55.103080000000006		
South Sudan	School enrollment, primary, female (% net)				27.732120000000002		
South Sudan	School enrollment, primary, male (% gross)				77.80334		
South Sudan	School enrollment, primary, male (% net)				36.4035		
South Sudan	School enrollment, primary, private (% of total primary)						
South Sudan	School enrollment, secondary (% gross)				9.88386		
South Sudan	School enrollment, secondary (% net)				4.923109999999999		
South Sudan	School enrollment, secondary (gross), gender parity index (GPI)				0.53695		
South Sudan	School enrollment, secondary, female (% gross)				6.885689999999999		
South Sudan	School enrollment, secondary, female (% net)				4.03494		
South Sudan	School enrollment, secondary, male (% gross)				12.82376		
South Sudan	School enrollment, secondary, male (% net)				5.79403		
South Sudan	School enrollment, secondary, private (% of total secondary)				40.194959999999995		
South Sudan	School enrollment, tertiary (% gross)						
South Sudan	School enrollment, tertiary (gross), gender parity index (GPI)						
South Sudan	School enrollment, tertiary, female (% gross)						
South Sudan	School enrollment, tertiary, male (% gross)						
South Sudan	Scientific and technical journal articles	2.4	9.8	5.8	5.1	2.5	
South Sudan	Secondary education, duration (years)	6.0	6.0	6.0	6.0	6.0	6.0
South Sudan	Secondary education, general pupils				164135.0		
South Sudan	Secondary education, general pupils (% female)				34.49112		
South Sudan	Secondary education, pupils				164135.0		
South Sudan	Secondary education, pupils (% female)				34.49112		
South Sudan	Secondary education, teachers				5974.0		
South Sudan	Secondary education, teachers (% female)				12.705060000000001		
South Sudan	Secondary education, teachers, female				759.0		
South Sudan	Secondary education, vocational pupils						
South Sudan	Secondary education, vocational pupils (% female)						
South Sudan	Secondary income receipts (BoP, current US$)			897335576.46483	1468510000.0	740810000.0	
South Sudan	Secondary income, other sectors, payments (BoP, current US$)			121487119.17	339770000.0	400460000.0	
South Sudan	Secure Internet servers				0.0	1.0	2.0
South Sudan	Secure Internet servers (per 1 million people)				0.0	0.0817612685424337	0.159036695650044
South Sudan	Self-employed, female (% of female employment) (modeled ILO estimate)	71.59100341796879	53.9210014343262	56.9729995727539	58.3740005493164	62.19599914550779	62.1160011291504
South Sudan	Self-employed, male (% of male employment) (modeled ILO estimate)	57.470001220703104	52.32099914550779	51.6879997253418	52.5719985961914	54.495998382568395	54.4080009460449
South Sudan	Self-employed, total (% of total employment) (modeled ILO estimate)	64.2969970703125	53.0919990539551	54.2470016479492	55.388999938964794	58.2369995117188	58.1479988098145
South Sudan	Service exports (BoP, current US$)			35816032.82	96990000.0	177870000.0	
South Sudan	Service imports (BoP, current US$)			502718355.09462404	805400000.0	337620000.0	
South Sudan	Services, value added (% of GDP)						
South Sudan	Services, value added (annual % growth)						
South Sudan	Services, value added (constant 2010 US$)						
South Sudan	Services, value added (constant LCU)						
South Sudan	Services, value added (current LCU)						
South Sudan	Services, value added (current US$)						
South Sudan	Services, value added per worker (constant 2010 US$)						
South Sudan	Sex ratio at birth (male births per female births)	1.04	1.04	1.04	1.04	1.04	1.04
South Sudan	SF6 gas emissions (thousand metric tons of CO2 equivalent)						
South Sudan	Share of tariff lines with international peaks, all products (%)						
South Sudan	Share of tariff lines with international peaks, manufactured products (%)						
South Sudan	Share of tariff lines with international peaks, primary products (%)						
South Sudan	Share of tariff lines with specific rates, all products (%)						
South Sudan	Share of tariff lines with specific rates, manufactured products (%)						
South Sudan	Share of tariff lines with specific rates, primary products (%)						
South Sudan	Share of youth not in education, employment or training, female (% of female youth population)						
South Sudan	Share of youth not in education, employment or training, male (% of male youth population)						
South Sudan	Share of youth not in education, employment or training, total (% of youth population)						
South Sudan	Short-term debt (% of exports of goods, services and primary income)						
South Sudan	Short-term debt (% of total external debt)						
South Sudan	Short-term debt (% of total reserves)						
South Sudan	Smoking prevalence, females (% of adults)						
South Sudan	Smoking prevalence, males (% of adults)						
South Sudan	Smoking prevalence, total (ages 15+)						
South Sudan	Social contributions (% of revenue)						
South Sudan	Social contributions (current LCU)						
South Sudan	Source data assessment of statistical capacity (scale 0 - 100)		40.0	40.0	30.0	30.0	30.0
South Sudan	Specialist surgical workforce (per 100,000 population)		5.96				
South Sudan	Start-up procedures to register a business (number)	13.0	13.0	13.0	13.0	13.0	12.0
South Sudan	Start-up procedures to register a business, female (number)	13.0	13.0	13.0	13.0	13.0	12.0
South Sudan	Start-up procedures to register a business, male (number)	13.0	13.0	13.0	13.0	13.0	12.0
South Sudan	Statistical Capacity score (Overall average)		26.111111111111104	29.4444444444444	34.4444666666667	37.7778	43.3333333333333
South Sudan	Stocks traded, total value (% of GDP)						
South Sudan	Stocks traded, total value (current US$)						
South Sudan	Stocks traded, turnover ratio of domestic shares (%)						
South Sudan	Strength of legal rights index (0=weak to 12=strong)		2.0	2.0	2.0	2.0	2.0
South Sudan	Subsidies and other transfers (% of expense)						
South Sudan	Subsidies and other transfers (current LCU)						
South Sudan	Suicide mortality rate (per 100,000 population)				3.7	3.7	
South Sudan	Suicide mortality rate, female (per 100,000 female population)				2.6	2.6	
South Sudan	Suicide mortality rate, male (per 100,000 male population)				4.7	4.9	
South Sudan	Surface area (sq. km)						
South Sudan	Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)						
South Sudan	Survey mean consumption or income per capita, total population (2011 PPP $ per day)						
South Sudan	Survival to age 65, female (% of cohort)	51.242340000000006	51.97998	52.71762	53.45525	54.192890000000006	
South Sudan	Survival to age 65, male (% of cohort)	47.4866	48.20786	48.929109999999994	49.65036	50.37162	
South Sudan	Tariff rate, applied, simple mean, all products (%)						
South Sudan	Tariff rate, applied, simple mean, manufactured products (%)						
South Sudan	Tariff rate, applied, simple mean, primary products (%)						
South Sudan	Tariff rate, applied, weighted mean, all products (%)						
South Sudan	Tariff rate, applied, weighted mean, manufactured products (%)						
South Sudan	Tariff rate, applied, weighted mean, primary products (%)						
South Sudan	Tariff rate, most favored nation, simple mean, all products (%)						
South Sudan	Tariff rate, most favored nation, simple mean, manufactured products (%)						
South Sudan	Tariff rate, most favored nation, simple mean, primary products (%)						
South Sudan	Tariff rate, most favored nation, weighted mean, all products (%)						
South Sudan	Tariff rate, most favored nation, weighted mean, manufactured products (%)						
South Sudan	Tariff rate, most favored nation, weighted mean, primary products (%)						
South Sudan	Tax payments (number)	33.0	37.0	37.0	37.0	37.0	37.0
South Sudan	Tax revenue (% of GDP)						
South Sudan	Tax revenue (current LCU)						
South Sudan	Taxes less subsidies on products (constant LCU)						
South Sudan	Taxes less subsidies on products (current LCU)						
South Sudan	Taxes less subsidies on products (current US$)						
South Sudan	Taxes on exports (% of tax revenue)						
South Sudan	Taxes on exports (current LCU)						
South Sudan	Taxes on goods and services (% of revenue)						
South Sudan	Taxes on goods and services (% value added of industry and services)						
South Sudan	Taxes on goods and services (current LCU)						
South Sudan	Taxes on income, profits and capital gains (% of revenue)						
South Sudan	Taxes on income, profits and capital gains (% of total taxes)						
South Sudan	Taxes on income, profits and capital gains (current LCU)						
South Sudan	Taxes on international trade (% of revenue)						
South Sudan	Taxes on international trade (current LCU)						
South Sudan	Technical cooperation grants (BoP, current US$)	119260000.0	131760000.0	101730000.0	114220000.0	110560000.0	13250000.0
South Sudan	Technicians in R&D (per million people)						
South Sudan	Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)						
South Sudan	Terms of trade adjustment (constant LCU)						
South Sudan	Terrestrial and marine protected areas (% of total territorial area)					15.5015818826495	15.5015012515745
South Sudan	Terrestrial protected areas (% of total land area)					15.5	15.5015012515745
South Sudan	Tertiary education, academic staff (% female)						
South Sudan	Textiles and clothing (% of value added in manufacturing)						
South Sudan	Time required to build a warehouse (days)	124.0	124.0	124.0	124.0	124.0	124.0
South Sudan	Time required to enforce a contract (days)	228.0	228.0	228.0	228.0	228.0	228.0
South Sudan	Time required to get electricity (days)	468.0	468.0	468.0			
South Sudan	Time required to obtain an operating license (days)			9.2			
South Sudan	Time required to register property (days)	48.0	48.0	48.0	48.0	48.0	48.0
South Sudan	Time required to start a business (days)	14.0	14.0	14.0	14.0	14.0	13.0
South Sudan	Time required to start a business, female (days)	14.0	14.0	14.0	14.0	14.0	13.0
South Sudan	Time required to start a business, male (days)	14.0	14.0	14.0	14.0	14.0	13.0
South Sudan	Time spent dealing with the requirements of government regulations (% of senior management time)			18.0			
South Sudan	Time to export, border compliance (hours)			146.0	146.0	146.0	146.0
South Sudan	Time to export, documentary compliance (hours)			192.0	192.0	192.0	192.0
South Sudan	Time to import, border compliance (hours)			179.0	179.0	179.0	179.0
South Sudan	Time to import, documentary compliance (hours)			360.0	360.0	360.0	360.0
South Sudan	Time to prepare and pay taxes (hours)	218.0	218.0	218.0	210.0	210.0	210.0
South Sudan	Time to resolve insolvency (years)						
South Sudan	Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)						
South Sudan	Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)						
South Sudan	Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)						
South Sudan	Total amount of debt rescheduled (current US$)						
South Sudan	Total change in external debt stocks (current US$)						
South Sudan	Total debt service (% of exports of goods, services and primary income)						
South Sudan	Total debt service (% of GNI)						
South Sudan	Total fisheries production (metric tons)	37020.0	37020.0	37020.0	37020.0	35020.0	
South Sudan	Total greenhouse gas emissions (% change from 1990)						
South Sudan	Total greenhouse gas emissions (kt of CO2 equivalent)						
South Sudan	Total natural resources rents (% of GDP)	8.85473883136044	26.3118353575972	27.971350934436103	15.5401242228158		
South Sudan	Total reserves (% of total external debt)						
South Sudan	Total reserves (includes gold, current US$)	1282090271.96616	947810545.32	416809200.65698	229880517.13121	68159814.9817044	
South Sudan	Total reserves in months of imports			0.92544593865245	0.5231354004586489	0.197483588811467	
South Sudan	Total reserves minus gold (current US$)	1282090271.96616	947810545.32	416809200.65698	229880517.13121	68159814.9817044	
South Sudan	Total tax rate (% of commercial profits)	26.4	29.2	29.0	29.0	31.4	31.4
South Sudan	Trade (% of GDP)	43.448566356771096	57.97295457639421	65.6541846264368	49.9226474742719	116.69814542489401	
South Sudan	Trade in services (% of GDP)			3.56653296593961	8.27359437543236	17.750330726474303	
South Sudan	Trademark applications, direct nonresident						
South Sudan	Trademark applications, direct resident						
South Sudan	Trademark applications, nonresident, by count						
South Sudan	Trademark applications, resident, by count						
South Sudan	Trademark applications, total						
South Sudan	Trained teachers in lower secondary education (% of total teachers)						
South Sudan	Trained teachers in lower secondary education, female (% of female teachers)						
South Sudan	Trained teachers in lower secondary education, male (% of male teachers)						
South Sudan	Trained teachers in preprimary education (% of total teachers)						
South Sudan	Trained teachers in preprimary education, female (% of female teachers)						
South Sudan	Trained teachers in preprimary education, male (% of male teachers)						
South Sudan	Trained teachers in primary education (% of total teachers)						
South Sudan	Trained teachers in primary education, female (% of female teachers)						
South Sudan	Trained teachers in primary education, male (% of male teachers)						
South Sudan	Trained teachers in secondary education (% of total teachers)						
South Sudan	Trained teachers in secondary education, female (% of female teachers)						
South Sudan	Trained teachers in secondary education, male (% of male teachers)						
South Sudan	Trained teachers in upper secondary education (% of total teachers)						
South Sudan	Trained teachers in upper secondary education, female (% of female teachers)						
South Sudan	Trained teachers in upper secondary education, male (% of male teachers)						
South Sudan	Transport services (% of commercial service exports)			0.135722643930198	4.7683217580595	0.26986001011975	
South Sudan	Transport services (% of commercial service imports)			46.781004542611	66.2715614850089	39.672600411485796	
South Sudan	Transport services (% of service exports, BoP)			0.11104931749389699	4.74275698525621	0.26986001011975	
South Sudan	Transport services (% of service imports, BoP)			44.318983493174	63.588279115967204	39.408210414075	
South Sudan	Travel services (% of commercial service exports)			2.6131375215342403	17.8086451746657	12.874571316129801	
South Sudan	Travel services (% of commercial service imports)			7.979146728920259	3.47312982828453	3.1040343501207595	
South Sudan	Travel services (% of service exports, BoP)			2.138089340739	17.713166305804698	12.874571316129801	
South Sudan	Travel services (% of service imports, BoP)			7.55921501956044	3.33250558728582	3.0833481428825293	
South Sudan	Tuberculosis case detection rate (%, all forms)	53.0	39.0	49.0	56.0	60.0	56.0
South Sudan	Tuberculosis treatment success rate (% of new cases)	52.0	72.0	71.0	80.0	82.0	
South Sudan	UHC service coverage index						
South Sudan	Undisbursed external debt, official creditors (UND, current US$)						
South Sudan	Undisbursed external debt, private creditors (UND, current US$)						
South Sudan	Undisbursed external debt, total (UND, current US$)						
South Sudan	Unemployment with advanced education (% of total labor force with advanced education)						
South Sudan	Unemployment with advanced education, female (% of female labor force with advanced education)						
South Sudan	Unemployment with advanced education, male (% of male labor force with advanced education)						
South Sudan	Unemployment with basic education (% of total labor force with basic education)						
South Sudan	Unemployment with basic education, female (% of female labor force with basic education)						
South Sudan	Unemployment with basic education, male (% of male labor force with basic education)						
South Sudan	Unemployment with intermediate education (% of total labor force with intermediate education)						
South Sudan	Unemployment with intermediate education, female (% of female labor force with intermediate education)						
South Sudan	Unemployment with intermediate education, male (% of male labor force with intermediate education)						
South Sudan	Unemployment, female (% of female labor force) (modeled ILO estimate)	12.0989999771118	14.1680002212524	13.227999687194801	13.0159997940063	12.6540002822876	12.798999786377001
South Sudan	Unemployment, female (% of female labor force) (national estimate)						
South Sudan	Unemployment, male (% of male labor force) (modeled ILO estimate)	10.491999626159698	11.739000320434599	11.16100025177	11.008000373840302	10.4659996032715	10.326000213623
South Sudan	Unemployment, male (% of male labor force) (national estimate)						
South Sudan	Unemployment, total (% of total labor force) (modeled ILO estimate)	11.2760000228882	12.927000045776401	12.173999786377001	11.9940004348755	11.541999816894501	11.5430002212524
South Sudan	Unemployment, total (% of total labor force) (national estimate)						
South Sudan	Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)	14.361000061035199	19.5259990692139	17.2049999237061	16.715999603271502	16.0359992980957	16.4479999542236
South Sudan	Unemployment, youth female (% of female labor force ages 15-24) (national estimate)						
South Sudan	Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)	18.496999740600604	21.3120002746582	20.0939998626709	19.8290004730225	18.9340000152588	18.8530006408691
South Sudan	Unemployment, youth male (% of male labor force ages 15-24) (national estimate)						
South Sudan	Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)	16.378999710083	20.395000457763697	18.6089992523193	18.2250003814697	17.4389991760254	17.6119995117188
South Sudan	Unemployment, youth total (% of total labor force ages 15-24) (national estimate)						
South Sudan	Unmet need for contraception (% of married women ages 15-49)						
South Sudan	Urban land area (sq. km)						
South Sudan	Urban land area where elevation is below 5 meters (% of total land area)						
South Sudan	Urban land area where elevation is below 5 meters (sq. km)						
South Sudan	Urban population	1970762.0	2058335.0	2147759.0	2240020.0	2335091.0	2432898.0
South Sudan	Urban population (% of total)	18.217	18.415	18.625999999999998	18.852	19.092	19.346
South Sudan	Urban population growth (annual %)	4.49498481124525	4.3477133570469	4.2527569396893705	4.20598214394212	4.1566068125689	4.10322768471911
South Sudan	Urban population living in areas where elevation is below 5 meters (% of total population)						
South Sudan	Urban poverty gap at national poverty lines (%)						
South Sudan	Urban poverty headcount ratio at national poverty lines (% of urban population)						
South Sudan	Use of IMF credit (DOD, current US$)						
South Sudan	Use of insecticide-treated bed nets (% of under-5 population)		45.8				
South Sudan	Value lost due to electrical outages (% of sales for affected firms)			13.6			
South Sudan	Vitamin A supplementation coverage rate (% of children ages 6-59 months)	70.0	0.0	18.0			
South Sudan	Vulnerable employment, female (% of female employment) (modeled ILO estimate)	53.6630001068116	52.9360008239746	54.2920007705689	55.253999710083	56.8329992294312	56.74099826812739
South Sudan	Vulnerable employment, male (% of male employment) (modeled ILO estimate)	36.625000953674295	47.90299987792971	44.140998840332	44.210000991821296	43.149999618530295	43.0380001068115
South Sudan	Vulnerable employment, total (% of total employment) (modeled ILO estimate)	44.8620004653931	50.3279991149903	49.056999206543	49.5720005035401	49.797000885009794	49.686998367309506
South Sudan	Wage and salaried workers, female (% of female employment) (modeled ILO estimate)	28.4090003967285	46.0789985656738	43.0270004272461	41.6259994506836	37.8040008544922	37.8839988708496
South Sudan	Wage and salaried workers, male (% of male employment) (modeled ILO estimate)	42.529998779296896	47.67900085449221	48.3120002746582	47.4280014038086	45.504001617431605	45.5919990539551
South Sudan	Wage and salaried workers, total (% of total employment) (modeled ILO estimate)	35.7029991149902	46.9080009460449	45.7529983520508	44.611000061035206	41.7630004882813	41.8520011901855
South Sudan	Wanted fertility rate (births per woman)						
South Sudan	Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)						
South Sudan	Wholesale price index (2010 = 100)						
South Sudan	Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)						
South Sudan	Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)						
South Sudan	Women who believe a husband is justified in beating his wife (any of five reasons) (%)						
South Sudan	Women who believe a husband is justified in beating his wife when she argues with him (%)						
South Sudan	Women who believe a husband is justified in beating his wife when she burns the food (%)						
South Sudan	Women who believe a husband is justified in beating his wife when she goes out without telling him (%)						
South Sudan	Women who believe a husband is justified in beating his wife when she neglects the children (%)						
South Sudan	Women who believe a husband is justified in beating his wife when she refuses sex with him (%)						
South Sudan	Women who were first married by age 15 (% of women ages 20-24)						
South Sudan	Women who were first married by age 18 (% of women ages 20-24)						
South Sudan	Women's share of population ages 15+ living with HIV (%)	58.3	58.4	58.5	58.6	58.8	58.9
