Country	County	Value	Month	State	Year	Variable	Unit	Source
South Sudan	Mundri West	1	1	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	1	1	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	1	1	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	1	1	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	1	1	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	1	1	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	1	1	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	1	1	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	1	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic East	1	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	1	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	1	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	1	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ulang	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maiwut	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	1	1	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	1	1	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	1	1	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	1	1	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	1	1	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	1	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	1	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	1	1	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	1	1	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	1	1	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	1	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	2	1	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	2	1	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	2	1	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	2	1	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	2	1	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	2	1	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	2	1	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	2	1	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	2	1	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	2	1	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	2	1	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	2	1	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	2	1	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	2	1	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	2	1	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	2	1	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	2	1	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	2	1	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	2	1	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	2	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	2	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	2	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	2	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	2	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	2	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	2	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abiemnhom	2	1	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	2	1	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	2	1	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial East	2	1	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	2	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	2	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	2	1	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	2	1	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	2	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	3	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	3	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	3	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	3	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	3	1	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	1	4	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lainya	1	4	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yei	1	4	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	1	4	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	1	4	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	1	4	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	1	4	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	1	4	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	1	4	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	1	4	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	1	4	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	1	4	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	1	4	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	1	4	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	1	4	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	1	4	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	1	4	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	1	4	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	1	4	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	1	4	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	1	4	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	1	4	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	1	4	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wau	1	4	Western Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Jur River	1	4	Western Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Raga	1	4	Western Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	1	4	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	1	4	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	1	4	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	1	4	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	1	4	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	1	4	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	1	4	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	1	4	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	1	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	1	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	1	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	1	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	1	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	1	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	1	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	1	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	1	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	1	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	1	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	1	4	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	1	4	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Koch	1	4	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	1	4	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	1	4	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial East	1	4	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	1	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	1	4	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	1	4	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	1	4	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	1	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	2	4	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	2	4	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	2	4	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	2	4	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	2	4	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	2	4	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	2	4	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	2	4	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	2	4	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Awerial	2	4	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	2	4	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	2	4	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	2	4	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil West	2	4	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil North	2	4	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	2	4	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	2	4	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	2	4	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	2	4	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	2	4	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	2	4	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Bor South	2	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	2	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic East	2	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	2	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	2	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	2	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	2	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	2	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ulang	2	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maiwut	2	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Luakpiny/Nasir	2	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	2	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	2	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	2	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	2	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	2	4	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abiemnhom	2	4	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Abyei	2	4	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial East	2	4	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	2	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	2	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	2	4	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	2	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pibor	4	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pochalla	4	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Akobo	4	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nyirol	4	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Uror	4	4	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Morobo	1	7	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lainya	1	7	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yei	1	7	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	1	7	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	1	7	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	1	7	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	1	7	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol West	1	7	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wulu	1	7	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek East	1	7	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek North	1	7	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rumbek Centre	1	7	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	1	7	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	1	7	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	1	7	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Raga	1	7	Western Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maridi	1	7	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri West	1	7	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mundri East	1	7	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yambio	1	7	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nzara	1	7	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mvolo	1	7	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tambura	1	7	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Nagero	1	7	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Duk	1	7	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ayod	1	7	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Longochuk	1	7	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyikang	1	7	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Malakal	1	7	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Baliet	1	7	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fashoda	1	7	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Melut	1	7	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Manyo	1	7	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Renk	1	7	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Maban	1	7	Upper Nile	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ezo	1	7	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayendit	1	7	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ibba	1	7	Western Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Cueibet	1	7	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Fangak	1	7	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kajo-Keji	1	7	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Panyijiar	1	7	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Lopa/Lafon	1	7	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	1	7	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Canal/Pigi	1	7	Jonglei	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Juba	2	7	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Terekeka	2	7	Central Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Magwi	2	7	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Ikotos	2	7	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta South	2	7	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Budi	2	7	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Torit	2	7	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta North	2	7	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Kapoeta East	2	7	Eastern Equatoria	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Awerial	2	7	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Yirol East	2	7	Lakes	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil South	2	7	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil Centre	2	7	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil West	2	7	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil North	2	7	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Aweil East	2	7	Northern Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Leer	2	7	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Mayom	2	7	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Guit	2	7	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Rubkona	2	7	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Pariang	2	7	Unity	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj South	2	7	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj East	2	7	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Tonj North	2	7	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Gogrial West	2	7	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Twic	2	7	Warrap	2010	IPC Phase Classification	IPC Phase	FEWSNET
South Sudan	Wau	2	7	Western Bahr el Ghazal	2010	IPC Phase Classification	IPC Phase	FEWSNET
